revid,parentid,user,userid,timestamp,size,comment,tags,page,resolved_title,Article,anon,temp
701614765,701579987,Rjwilmsi,203434,2016-01-25T15:59:57Z,18150,"/* Poorly specified goals */Journal cites,  using [[Project:AWB|AWB]] (11822)",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
701726871,701614765,2601:405:4000:3DC0:C58E:3E0:DB47:30A8,0,2016-01-26T05:56:08Z,18149,"/* Instrumental goal convergence */ Corrected ""hummans"" to read ""humans""",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
701919927,701726871,Spectra239,27027966,2016-01-27T10:37:36Z,18200,Add template,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702053443,701919927,198.200.84.92,0,2016-01-28T04:00:28Z,18213,,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
702056821,702053443,Spectra239,27027966,2016-01-28T04:33:01Z,18228,Expand; this is main navbox page,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702158677,702056821,Fixuture,19796795,2016-01-28T20:44:28Z,18293,"/* Other sources of risk */ wikilinked [[Our Final Invention]] & [[Weaponization of artificial intelligence]], better readability via line-breaks",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702483724,702158677,Rolf h nelson,18596103,2016-01-30T21:33:29Z,25808,+History +Summary,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702570757,702483724,Niceguyedc,5288432,2016-01-31T11:19:55Z,25831,v1.38 - Repaired 1 link to disambiguation page - [[WP:DPL|(You can help)]] - [[Vanity Fair]],['WPCleaner'],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702681391,702570757,Rolf h nelson,18596103,2016-02-01T01:51:32Z,26547,Add plain-english subsection headers; add goal content integrity link; fix Joy article 1990 -> 2000; ce,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702684240,702681391,AnomieBOT,7611264,2016-02-01T02:11:50Z,26585,Dating maintenance tags: {{Clarify}} {{Cn}},[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
702804637,702684240,2600:1008:B16F:CA86:E599:3D4D:7B9D:4234,0,2016-02-01T19:40:50Z,26789,/* Other sources of risk */ requested clarification,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
702889377,702804637,BG19bot,14508071,2016-02-02T06:22:36Z,26802,[[WP:CHECKWIKI]] error fix for #61.  Punctuation goes before References. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (11876),[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703044238,702889377,Rolf h nelson,18596103,2016-02-03T04:06:53Z,31174,/* Instrumental goal convergence: Would a superintelligence just ignore us? */ +Orthogonality section,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703044542,703044238,Rolf h nelson,18596103,2016-02-03T04:09:54Z,31170,/* Orthogonality: Does intelligence inevitably result in moral wisdom? */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703046570,703044542,AnomieBOT,7611264,2016-02-03T04:30:33Z,31189,Dating maintenance tags: {{Failed verification}},[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703305037,703046570,Exa~enwiki,61468,2016-02-04T18:40:27Z,32971,"I am adding a criticism section, I am an AGI researcher, and a member of AGI society. I will not tolerate removal of this section by FHI demagogues.",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703305694,703305037,Exa~enwiki,61468,2016-02-04T18:44:45Z,33553,"The  probability of the assumptions are arguably very low, and the probability of existential risk is insignificant. Luddite award of Musk and Hawking mentioned.   /* Criticisms */",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703308944,703305694,Exa~enwiki,61468,2016-02-04T19:07:00Z,33628,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703309077,703308944,Silence,84942,2016-02-04T19:08:11Z,33280,modifying org list to avoid WP:SYNTH (using orgs most often listed together in this specific capacity in general introductions to the topic),[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703309083,703309077,Exa~enwiki,61468,2016-02-04T19:08:14Z,33443,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703309151,703309083,Silence,84942,2016-02-04T19:08:45Z,33449,,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703309444,703309151,Exa~enwiki,61468,2016-02-04T19:10:57Z,33879,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703309636,703309444,Exa~enwiki,61468,2016-02-04T19:12:27Z,34123,How MIRI/FHI suppresses criticism. /* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703310463,703309636,Exa~enwiki,61468,2016-02-04T19:17:58Z,34129,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703310697,703310463,Exa~enwiki,61468,2016-02-04T19:19:26Z,34443,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703310800,703310697,Exa~enwiki,61468,2016-02-04T19:20:09Z,34466,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703310852,703310800,Exa~enwiki,61468,2016-02-04T19:20:33Z,34465,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703311308,703310852,Exa~enwiki,61468,2016-02-04T19:23:41Z,34706,luddite award reference /* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703312552,703311308,Exa~enwiki,61468,2016-02-04T19:32:36Z,34758,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703313269,703312552,Silence,84942,2016-02-04T19:37:51Z,30847,"rv unencyclopedic POV advocacy section; WP not the place for stuff like ""Most creationists [like Bostrom] do naturally have a luddite bias.""",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703315892,703313269,Exa~enwiki,61468,2016-02-04T19:56:33Z,34758,"This is an attempt to curb all criticism of ""Existential AI Risk"" and it is vandalism. Undid revision 703313269 by [[Special:Contributions/Silence|Silence]] ([[User talk:Silence|talk]])",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703316278,703315892,Exa~enwiki,61468,2016-02-04T19:59:39Z,34707,Removed POV about creationists having a luddite bias (which was an obvious fact) /* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703316885,703316278,2A01:E35:8AFB:C320:224:8CFF:FEA8:136B,0,2016-02-04T20:03:06Z,34940,not everybody see mankind suppression as something bad,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,True,
703318860,703316885,Exa~enwiki,61468,2016-02-04T20:17:40Z,34937,"Technically it is agnosticism, not creationism but we all know they are too close to be distinguished. /* Criticisms */",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703319096,703318860,Exa~enwiki,61468,2016-02-04T20:19:20Z,34949,"The reasoning is likened to horror/science-fiction movies, as they seem to borrow from The Terminator, and The Matrix movies. /* Criticisms */",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703319369,703319096,Exa~enwiki,61468,2016-02-04T20:21:08Z,34948,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703320065,703319369,Exa~enwiki,61468,2016-02-04T20:26:34Z,35021,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703332678,703320065,Exa~enwiki,61468,2016-02-04T21:52:03Z,35395,"The paradox of the fallibility of a provably ""friendly"" autonomous agent. /* Criticisms */",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703332720,703332678,Exa~enwiki,61468,2016-02-04T21:52:19Z,35398,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703351684,703332720,Ohnoitsjamie,507787,2016-02-05T00:17:11Z,30847,"despite having a couple of links tossed in, this is mostly [[WP:OR]] and [[WP:SYNTH]]",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703352867,703351684,Kbog,16952120,2016-02-05T00:27:26Z,31861,/* Criticisms */ Hatchet job - see talk. Re: edit conflict: needs to be more specific or have a citation.,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703353938,703352867,Kbog,16952120,2016-02-05T00:36:25Z,31869,/* Criticisms */,[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703362133,703353938,Bgwhite,264323,2016-02-05T01:40:31Z,31845,[[WP:CHECKWIKI]] error fix #94. Stray ref tag. Do [[Wikipedia:GENFIXES|general fixes]] and cleanup if needed. - using [[Project:AWB|AWB]] (11876),[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703385158,703362133,Exa~enwiki,61468,2016-02-05T05:25:47Z,35816,"I am adding the 4500 bytes deleted unfairly. I am a well known AGI researcher, first talk on the page argue why you want to remove anything, and then let us talk. Do not delete everything at once, we will criticize AI doomsayers. /* Criticisms */",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
703385358,703385158,Exa~enwiki,61468,2016-02-05T05:28:02Z,35752,"I am removing my Humanity+ article reference on the matter to avoid conflict of interest, I will let some other AGI researcher and/or Humanity+ editors add it if they find it noteworthy. /* Criticisms */",[],Existential_risk_from_artificial_intelligence,Existential risk from artificial intelligence,Existential_risk_from_artificial_intelligence,,
